3.256959676742553711e+00,-2.812707519531250000e+01,5.468435883522033691e-01,1.728433990478515625e+01,3.176781654357910156e+01,-2.793708229064941406e+01,5.463940048217773438e+01,2.789992904663085938e+01,1.818636322021484375e+01,7.320264577865600586e-01,-2.306936645507812500e+01,-1.722193336486816406e+01,4.777051925659179688e+01,3.219681549072265625e+01,-2.440271186828613281e+01,8.802251815795898438e+00,-3.323318862915039062e+01,-1.851796913146972656e+01,-8.171360492706298828e-01,4.251039505004882812e+01,1.439764213562011719e+01,1.440811824798583984e+01,-2.721915626525878906e+01,-1.894918060302734375e+01,9.593984222412109375e+01,-4.113293838500976562e+01,-1.898655700683593750e+01,5.141118240356445312e+01,-1.720173835754394531e+01,-9.215867042541503906e+00,4.430219650268554688e+01,-3.632536888122558594e+00
4.709269046783447266e+00,-2.935631179809570312e+01,2.707005262374877930e+00,1.682158088684082031e+01,3.328975677490234375e+01,-2.984654808044433594e+01,5.562581253051757812e+01,3.030416107177734375e+01,1.941946220397949219e+01,-5.619527697563171387e-01,-2.404179000854492188e+01,-1.804460144042968750e+01,4.929793548583984375e+01,3.354827499389648438e+01,-2.545423126220703125e+01,8.297936439514160156e+00,-3.390753936767578125e+01,-1.886478042602539062e+01,3.152447342872619629e-01,4.379677581787109375e+01,1.385844802856445312e+01,1.462538814544677734e+01,-2.826003265380859375e+01,-1.639339065551757812e+01,9.785106658935546875e+01,-4.268857955932617188e+01,-2.076288986206054688e+01,5.566242980957031250e+01,-1.692365264892578125e+01,-8.836559295654296875e+00,4.738147354125976562e+01,-1.832130908966064453e+00
2.618824577331542969e+01,-3.494435882568359375e+01,1.452453708648681641e+01,2.612527275085449219e+01,5.911720275878906250e+01,-1.966622734069824219e+01,6.655094146728515625e+01,6.784072875976562500e+00,2.670890426635742188e+01,5.385869026184082031e+00,-2.370277214050292969e+01,-3.769738769531250000e+01,5.703574371337890625e+01,6.368235015869140625e+01,-2.290511131286621094e+01,3.100870704650878906e+01,-2.348489570617675781e+01,-1.727628707885742188e+00,-2.555886983871459961e+00,6.336335754394531250e+01,3.538693237304687500e+01,1.975660324096679688e+01,-3.403920364379882812e+01,-1.950029563903808594e+01,8.975950622558593750e+01,-6.082885360717773438e+01,-3.129619216918945312e+01,6.540204620361328125e+01,-4.605587387084960938e+01,-8.631690740585327148e-01,5.290898132324218750e+01,-2.005450057983398438e+01
1.670692062377929688e+01,-5.099267196655273438e+01,3.098117589950561523e+00,8.459649085998535156e+00,-4.200525760650634766e+00,-2.401082801818847656e+01,7.791349411010742188e+00,-2.029161453247070312e+01,5.195546150207519531e-02,1.148540878295898438e+01,-1.142209053039550781e+01,-1.519692230224609375e+01,-5.616149425506591797e+00,-2.825161361694335938e+01,2.831269264221191406e+01,3.112613296508789062e+01,-2.935875654220581055e+00,1.011976718902587891e+01,-3.007393455505371094e+01,1.307524394989013672e+01,2.372384834289550781e+01,8.880568504333496094e+00,3.219281387329101562e+01,-6.464118361473083496e-01,9.243521690368652344e+00,1.355833148956298828e+01,-6.105241775512695312e+01,3.241477584838867188e+01,-1.349695968627929688e+01,-1.746422958374023438e+01,1.471203422546386719e+01,8.009328842163085938e+00
2.297719478607177734e+00,-8.121813774108886719e+00,2.544773292541503906e+01,7.770694732666015625e+00,3.171750783920288086e+00,2.182875442504882812e+01,2.460403442382812500e+00,-3.382432174682617188e+01,9.463433265686035156e+00,3.244852447509765625e+01,-3.540334320068359375e+01,-8.012123107910156250e+00,-1.787707138061523438e+01,1.167486190795898438e+01,-2.744508171081542969e+01,6.416526031494140625e+01,3.175055503845214844e+00,-4.560420036315917969e+00,-5.976728057861328125e+01,8.524155020713806152e-01,-3.536302566528320312e+01,-2.220512580871582031e+01,4.390673446655273438e+01,-6.807592511177062988e-01,1.251294231414794922e+01,-8.534650802612304688e+00,-5.555539703369140625e+01,6.959162902832031250e+01,-3.587425231933593750e+01,2.916097831726074219e+01,2.419174194335937500e+01,2.394129753112792969e+00
1.541333770751953125e+01,-2.610393524169921875e+01,1.550351905822753906e+01,1.224057579040527344e+01,2.888973057270050049e-01,-5.700632929801940918e-01,-6.010422706604003906e+00,-2.049989891052246094e+01,-9.607802629470825195e-01,2.481136703491210938e+01,-2.133806800842285156e+01,-1.235994529724121094e+01,-4.242640495300292969e+00,-8.004376411437988281e+00,4.582537174224853516e+00,4.556307601928710938e+01,-8.088228225708007812e+00,-7.580664157867431641e+00,-4.234263229370117188e+01,4.277442455291748047e+00,-1.044507312774658203e+01,8.881573677062988281e-01,3.731316757202148438e+01,4.712902069091796875e+00,2.503247070312500000e+01,6.705534934997558594e+00,-5.418954467773437500e+01,4.275305557250976562e+01,-1.001248240470886230e+00,6.649275779724121094e+00,2.979546737670898438e+01,1.454180908203125000e+01
-3.029029464721679688e+01,-1.560844326019287109e+01,-2.408543586730957031e+01,2.776002407073974609e+00,-1.485596847534179688e+01,-3.520442581176757812e+01,3.484580230712890625e+01,4.468893432617187500e+01,4.828257083892822266e+00,-9.533413648605346680e-01,-1.775176048278808594e+01,1.393646907806396484e+01,2.976250267028808594e+01,-1.486959743499755859e+01,-1.901852035522460938e+01,-1.622325515747070312e+01,-3.558651351928710938e+01,-3.548741149902343750e+01,-2.109695434570312500e+00,7.424580097198486328e+00,-1.096363925933837891e+01,5.305096626281738281e+00,-1.099881935119628906e+01,-2.612968254089355469e+01,8.389394378662109375e+01,-6.177925586700439453e+00,6.963356733322143555e-01,8.013663291931152344e+00,1.829102134704589844e+01,-1.822694206237792969e+01,1.929370498657226562e+01,1.304139423370361328e+01
-3.770339965820312500e+01,-1.767126655578613281e+01,-2.525206565856933594e+01,3.446701288223266602e+00,-1.509001827239990234e+01,-3.731214141845703125e+01,3.645863342285156250e+01,5.306584167480468750e+01,1.139163970947265625e-01,-3.719095706939697266e+00,-2.079224205017089844e+01,1.549536895751953125e+01,3.124230384826660156e+01,-2.043485069274902344e+01,-1.925052642822265625e+01,-1.680764007568359375e+01,-4.607029724121093750e+01,-3.720375823974609375e+01,-1.390592813491821289e+00,1.309337711334228516e+01,-1.076076698303222656e+01,8.873919486999511719e+00,-1.497257137298583984e+01,-3.512187576293945312e+01,1.031197433471679688e+02,-8.938673973083496094e+00,-9.314302206039428711e-01,1.919635009765625000e+01,2.188314628601074219e+01,-2.708452415466308594e+01,2.262748336791992188e+01,1.589467430114746094e+01
-3.950507736206054688e+01,-9.753536224365234375e+00,-6.901472568511962891e+00,-3.523648834228515625e+01,-1.600678443908691406e+01,-1.846907806396484375e+01,2.441763114929199219e+01,9.244953155517578125e+00,-1.151793766021728516e+01,1.014120769500732422e+01,-2.105479812622070312e+01,1.106686305999755859e+01,1.677376174926757812e+01,-6.312508583068847656e+00,-3.244358825683593750e+01,2.743478202819824219e+01,-3.047671318054199219e+01,-2.088944244384765625e+01,-2.165518379211425781e+01,7.720094203948974609e+00,-4.153138160705566406e+00,-2.951952552795410156e+01,-7.659520149230957031e+00,-6.759560704231262207e-01,-3.006984519958496094e+01,-5.193207263946533203e+00,-1.437331008911132812e+01,2.597602844238281250e+01,-5.815280914306640625e+01,-1.713889694213867188e+01,-2.887549400329589844e+01,-1.195889949798583984e+01
-3.786679458618164062e+01,-1.657948303222656250e+01,-2.708442878723144531e+01,-1.817046165466308594e+00,-1.292742252349853516e+01,-3.694429397583007812e+01,4.060489273071289062e+01,5.522413253784179688e+01,-2.622560977935791016e+00,-4.739092826843261719e+00,-1.943528747558593750e+01,1.790792083740234375e+01,3.624536514282226562e+01,-1.816157531738281250e+01,-2.480860519409179688e+01,-1.944133567810058594e+01,-4.604366302490234375e+01,-3.638807296752929688e+01,1.326236963272094727e+00,1.415111732482910156e+01,-7.113337039947509766e+00,4.891081809997558594e+00,-1.860984611511230469e+01,-2.699788856506347656e+01,8.598422241210937500e+01,-1.149011802673339844e+01,4.469661235809326172e+00,1.607878303527832031e+01,1.380415439605712891e+01,-2.744045448303222656e+01,1.833070945739746094e+01,1.404851245880126953e+01
